year,city,direction,dist,depth,richter
2017,canakkale,north,0.6,11.2,4.3
1960,malatya,east,0.6,70.0,4.6
1974,usak,east,0.6,5.0,0.0
1984,afyonkarahisar,east,0.6,19.0,0.0
2000,kastamonu,east,0.6,9.0,0.0
2001,hatay,east,0.6,14.0,0.0
2005,mugla,east,0.6,16.5,5.3
2009,bingol,east,0.6,5.0,0.0
2009,adana,east,0.6,17.0,3.9
2012,kutahya,east,0.6,5.0,3.5
1959,erzurum,west,0.7,50.0,4.6
1971,bartin,west,0.7,10.0,3.8
1990,burdur,west,0.7,1.0,0.0
1995,bursa,west,0.7,5.0,0.0
1998,adana,west,0.7,10.0,0.0
1999,duzce,west,0.7,4.0,0.0
2000,cankiri,west,0.7,1.0,0.0
2002,afyonkarahisar,west,0.7,10.0,0.0
2010,erzincan,west,0.7,5.0,4.2
2014,bingol,west,0.7,1.0,3.5
2017,canakkale,west,0.7,10.7,3.5
1914,afyonkarahisar,south_west,0.7,15.0,4.7
1914,afyonkarahisar,south_west,0.7,15.0,4.6
1914,afyonkarahisar,south_west,0.7,15.0,4.7
1914,afyonkarahisar,south_west,0.7,15.0,0.0
1914,afyonkarahisar,south_west,0.7,15.0,0.0
1914,afyonkarahisar,south_west,0.7,15.0,4.9
1914,afyonkarahisar,south_west,0.7,15.0,4.7
1914,afyonkarahisar,south_west,0.7,15.0,4.7
1914,afyonkarahisar,south_west,0.7,15.0,4.6
1914,afyonkarahisar,south_west,0.7,15.0,4.6
1914,afyonkarahisar,south_west,0.7,15.0,4.8
1914,afyonkarahisar,south_west,0.7,15.0,4.6
1914,afyonkarahisar,south_west,0.7,15.0,5.1
1914,afyonkarahisar,south_west,0.7,15.0,4.6
1914,afyonkarahisar,south_west,0.7,15.0,4.8
1925,afyonkarahisar,south_west,0.7,15.0,0.0
1925,afyonkarahisar,south_west,0.7,15.0,0.0
1925,afyonkarahisar,south_west,0.7,15.0,4.6
1925,afyonkarahisar,south_west,0.7,15.0,4.8
1925,afyonkarahisar,south_west,0.7,15.0,4.8
1925,afyonkarahisar,south_west,0.7,15.0,0.0
1925,afyonkarahisar,south_west,0.7,15.0,5.0
1925,afyonkarahisar,south_west,0.7,15.0,0.0
1931,sanliurfa,south_west,0.7,30.0,4.9
1939,bilecik,south_west,0.7,60.0,5.0
1958,aydin,south_west,0.7,20.0,0.0
1966,afyonkarahisar,south_west,0.7,9.0,4.6
1969,aydin,south_west,0.7,5.0,0.0
1970,kutahya,south_west,0.7,55.0,4.4
1970,eskisehir,south_west,0.7,5.0,0.0
1976,aydin,south_west,0.7,0.0,0.0
1977,kutahya,south_west,0.7,10.0,0.0
1977,aydin,south_west,0.7,33.0,0.0
1983,aydin,south_west,0.7,0.0,0.0
1983,izmir,south_west,0.7,10.0,0.0
1986,gaziantep,south_west,0.7,39.0,0.0
1988,malatya,south_west,0.7,10.0,0.0
1994,izmir,south_west,0.7,5.0,0.0
1995,afyonkarahisar,south_west,0.7,11.0,0.0
1996,kahramanmaras,south_west,0.7,11.0,0.0
1997,hatay,south_west,0.7,19.0,0.0
1999,mersin,south_west,0.7,0.0,0.0
1999,sakarya,south_west,0.7,1.0,0.0
2000,sakarya,south_west,0.7,8.0,0.0
2000,van,south_west,0.7,2.0,0.0
2000,kars,south_west,0.7,0.0,0.0
2001,izmir,south_west,0.7,1.0,0.0
2001,elazig,south_west,0.7,10.0,0.0
2002,izmir,south_west,0.7,11.0,4.2
2004,antalya,south_west,0.7,30.0,4.1
2004,elazig,south_west,0.7,5.0,0.0
2005,hatay,south_west,0.7,20.9,0.0
2006,bartin,south_west,0.7,8.0,0.0
2007,elazig,south_west,0.7,9.9,0.0
2007,elazig,south_west,0.7,5.0,0.0
2007,bayburt,south_west,0.7,2.9,3.7
2008,denizli,south_west,0.7,5.0,3.7
2009,izmir,south_west,0.7,16.6,3.3
2011,bilecik,south_west,0.7,6.5,4.6
2011,van,south_west,0.7,5.0,3.5
2012,kutahya,south_west,0.7,2.6,4.4
2016,manisa,south_west,0.7,7.6,3.6
1926,mersin,south_east,0.7,30.0,5.3
1928,sakarya,south_east,0.7,10.0,5.2
1938,cankiri,south_east,0.7,10.0,5.0
1948,mus,south_east,0.7,30.0,4.8
1969,bartin,south_east,0.7,31.0,0.0
1969,manisa,south_east,0.7,8.0,5.2
1970,usak,south_east,0.7,5.0,0.0
1970,kutahya,south_east,0.7,37.0,4.0
1974,canakkale,south_east,0.7,5.0,0.0
1974,balikesir,south_east,0.7,17.0,0.0
1976,kutahya,south_east,0.7,0.0,0.0
1979,balikesir,south_east,0.7,7.0,0.0
1980,adiyaman,south_east,0.7,64.0,0.0
1982,manisa,south_east,0.7,8.0,4.2
1986,mus,south_east,0.7,36.0,0.0
1991,denizli,south_east,0.7,22.0,0.0
1992,amasya,south_east,0.7,10.0,0.0
1993,kocaeli,south_east,0.7,10.0,0.0
1996,afyonkarahisar,south_east,0.7,6.0,0.0
1998,elazig,south_east,0.7,2.0,0.0
1999,diyarbakir,south_east,0.7,27.0,0.0
2000,canakkale,south_east,0.7,0.0,0.0
2000,cankiri,south_east,0.7,7.0,0.0
2000,afyonkarahisar,south_east,0.7,0.0,0.0
2001,malatya,south_east,0.7,2.0,0.0
2001,diyarbakir,south_east,0.7,10.0,0.0
2001,osmaniye,south_east,0.7,6.0,0.0
2001,bitlis,south_east,0.7,3.0,0.0
2002,elazig,south_east,0.7,7.0,0.0
2002,osmaniye,south_east,0.7,12.0,0.0
2003,bingol,south_east,0.7,3.0,0.0
2003,bingol,south_east,0.7,3.0,0.0
2005,isparta,south_east,0.7,13.0,3.6
2006,sanliurfa,south_east,0.7,5.4,0.0
2006,agri,south_east,0.7,11.9,0.0
2009,duzce,south_east,0.7,8.9,4.0
2010,izmir,south_east,0.7,6.8,4.0
2011,van,south_east,0.7,5.0,3.8
2012,van,south_east,0.7,5.0,4.0
2012,kirsehir,south_east,0.7,5.0,3.9
2013,van,south_east,0.7,4.0,4.0
2015,bingol,south_east,0.7,8.4,4.5
2016,ankara,south_east,0.7,9.6,3.9
1914,burdur,south,0.7,14.0,6.4
1971,kutahya,south,0.7,5.0,0.0
1973,balikesir,south,0.7,55.0,0.0
1976,manisa,south,0.7,0.0,0.0
1976,kutahya,south,0.7,10.0,4.4
1979,mugla,south,0.7,0.0,0.0
1982,mugla,south,0.7,0.0,0.0
1984,mugla,south,0.7,0.0,0.0
1989,mugla,south,0.7,10.0,0.0
1999,kocaeli,south,0.7,10.0,0.0
2005,mugla,south,0.7,13.8,0.0
2007,elazig,south,0.7,5.0,0.0
2010,elazig,south,0.7,5.0,3.5
2012,mus,south,0.7,5.0,5.0
2012,kutahya,south,0.7,8.3,3.5
2013,mus,south,0.7,5.0,3.7
1920,mugla,north_west,0.7,30.0,4.9
1921,mugla,north_west,0.7,32.0,5.0
1967,sakarya,north_west,0.7,59.0,4.6
1970,afyonkarahisar,north_west,0.7,10.0,4.4
1971,bingol,north_west,0.7,3.0,0.0
1983,bursa,north_west,0.7,14.0,0.0
1984,erzurum,north_west,0.7,10.0,0.0
1985,amasya,north_west,0.7,10.0,0.0
1985,mugla,north_west,0.7,0.0,0.0
1985,kocaeli,north_west,0.7,6.0,0.0
1991,mugla,north_west,0.7,7.0,0.0
1992,mugla,north_west,0.7,5.0,0.0
1995,afyonkarahisar,north_west,0.7,0.0,0.0
1997,denizli,north_west,0.7,8.0,0.0
1999,sakarya,north_west,0.7,24.0,0.0
1999,yalova,north_west,0.7,12.0,0.0
1999,duzce,north_west,0.7,6.0,0.0
1999,duzce,north_west,0.7,5.0,0.0
1999,duzce,north_west,0.7,5.0,0.0
2000,tunceli,north_west,0.7,5.0,0.0
2000,duzce,north_west,0.7,7.0,0.0
2000,cankiri,north_west,0.7,21.0,0.0
2000,sanliurfa,north_west,0.7,6.0,0.0
2000,sakarya,north_west,0.7,5.0,0.0
2002,cankiri,north_west,0.7,9.0,0.0
2003,agri,north_west,0.7,9.0,0.0
2003,bingol,north_west,0.7,11.0,0.0
2003,ankara,north_west,0.7,2.0,0.0
2004,mugla,north_west,0.7,1.0,4.3
2007,agri,north_west,0.7,4.3,0.0
2011,van,north_west,0.7,5.0,3.6
2012,antalya,north_west,0.7,3.2,3.5
2016,corum,north_west,0.7,8.8,4.7
1934,tokat,north_east,0.7,40.0,4.6
1946,kastamonu,north_east,0.7,10.0,4.8
1953,mus,north_east,0.7,30.0,4.6
1963,burdur,north_east,0.7,60.0,4.7
1971,izmir,north_east,0.7,5.0,0.0
1974,canakkale,north_east,0.7,5.0,0.0
1975,kutahya,north_east,0.7,33.0,0.0
1975,bursa,north_east,0.7,33.0,0.0
1978,bursa,north_east,0.7,10.0,0.0
1979,kahramanmaras,north_east,0.7,10.0,0.0
1979,elazig,north_east,0.7,10.0,0.0
1982,aydin,north_east,0.7,10.0,0.0
1984,bursa,north_east,0.7,4.0,0.0
1991,burdur,north_east,0.7,17.0,0.0
1995,izmir,north_east,0.7,0.0,0.0
1996,denizli,north_east,0.7,5.0,0.0
1996,corum,north_east,0.7,4.0,0.0
1997,diyarbakir,north_east,0.7,0.0,0.0
1997,denizli,north_east,0.7,0.0,0.0
1999,elazig,north_east,0.7,18.0,0.0
2000,erzurum,north_east,0.7,0.0,0.0
2001,mus,north_east,0.7,5.0,0.0
2002,mugla,north_east,0.7,10.0,0.0
2003,bingol,north_east,0.7,6.0,0.0
2003,bingol,north_east,0.7,10.0,0.0
2004,cankiri,north_east,0.7,10.0,0.0
2004,agri,north_east,0.7,10.0,0.0
2005,hakkari,north_east,0.7,28.0,0.0
2006,agri,north_east,0.7,17.2,0.0
2007,elazig,north_east,0.7,5.0,0.0
2011,van,north_east,0.7,8.1,4.6
2011,van,north_east,0.7,6.0,3.6
2012,van,north_east,0.7,5.0,3.8
2013,corum,north_east,0.7,6.0,3.7
2016,mugla,north_east,0.7,11.4,3.4
2017,bursa,north_east,0.7,5.0,3.7
1972,bursa,north,0.7,5.0,0.0
1976,canakkale,north,0.7,25.0,0.0
1978,izmir,north,0.7,10.0,0.0
1978,afyonkarahisar,north,0.7,0.0,0.0
2001,antalya,north,0.7,19.0,0.0
2005,denizli,north,0.7,10.8,3.8
2009,kutahya,north,0.7,5.0,3.5
2012,kutahya,north,0.7,2.3,3.5
2013,tunceli,north,0.7,3.4,3.7
2015,manisa,north,0.7,9.3,3.6
2012,van,north,0.7,5.0,3.7
1976,kutahya,east,0.7,0.0,3.4
1982,balikesir,east,0.7,0.0,0.0
1987,isparta,east,0.7,10.0,0.0
1999,duzce,east,0.7,9.0,0.0
2003,bingol,east,0.7,10.0,0.0
2007,tunceli,east,0.7,2.8,0.0
2011,van,east,0.7,5.0,3.6
2012,adana,east,0.7,10.8,3.6
1980,manisa,west,0.8,0.0,0.0
1981,manisa,west,0.8,10.0,0.0
1985,afyonkarahisar,west,0.8,0.0,0.0
1988,manisa,west,0.8,1.0,0.0
2012,sivas,west,0.8,5.4,4.0
1918,usak,south_west,0.8,10.0,5.5
1936,cankiri,south_west,0.8,60.0,4.8
1944,corum,south_west,0.8,10.0,5.3
1964,adiyaman,south_west,0.8,33.0,4.2
1967,sakarya,south_west,0.8,21.0,4.5
1968,bartin,south_west,0.8,33.0,4.0
1971,kutahya,south_west,0.8,32.0,0.0
1972,kocaeli,south_west,0.8,5.0,0.0
1972,izmir,south_west,0.8,5.0,0.0
1973,konya,south_west,0.8,29.0,4.6
1976,elazig,south_west,0.8,62.0,0.0
1977,aydin,south_west,0.8,10.0,4.0
1982,kutahya,south_west,0.8,0.0,0.0
1983,aydin,south_west,0.8,0.0,0.0
1986,isparta,south_west,0.8,10.0,0.0
1986,cankiri,south_west,0.8,10.0,0.0
1991,antalya,south_west,0.8,113.0,0.0
1991,kutahya,south_west,0.8,10.0,0.0
1994,manisa,south_west,0.8,5.0,0.0
1995,mugla,south_west,0.8,16.0,0.0
1995,erzincan,south_west,0.8,0.0,0.0
1995,afyonkarahisar,south_west,0.8,10.0,0.0
1996,mugla,south_west,0.8,7.0,0.0
1996,aydin,south_west,0.8,9.0,0.0
1997,gaziantep,south_west,0.8,10.0,0.0
1999,sakarya,south_west,0.8,13.0,0.0
1999,kocaeli,south_west,0.8,17.0,0.0
1999,manisa,south_west,0.8,26.0,0.0
1999,duzce,south_west,0.8,10.0,0.0
2000,balikesir,south_west,0.8,18.0,0.0
2000,yalova,south_west,0.8,6.0,0.0
2001,elazig,south_west,0.8,10.0,0.0
2003,cankiri,south_west,0.8,10.0,0.0
2006,mugla,south_west,0.8,5.0,3.9
2007,cankiri,south_west,0.8,5.0,0.0
2007,denizli,south_west,0.8,3.9,4.0
2008,canakkale,south_west,0.8,9.4,3.6
2009,manisa,south_west,0.8,13.4,3.6
2011,kutahya,south_west,0.8,5.2,3.7
2011,erzincan,south_west,0.8,5.0,5.6
2011,van,south_west,0.8,5.0,4.1
2011,van,south_west,0.8,5.0,4.3
2012,van,south_west,0.8,5.0,4.5
2012,mugla,south_west,0.8,9.3,4.3
2012,van,south_west,0.8,5.5,4.1
2012,manisa,south_west,0.8,6.7,3.5
2013,balikesir,south_west,0.8,5.4,3.6
2014,mugla,south_west,0.8,8.4,3.5
2016,corum,south_west,0.8,10.2,3.5
1933,denizli,south_east,0.8,40.0,5.5
1935,bingol,south_east,0.8,30.0,4.6
1944,duzce,south_east,0.8,10.0,5.3
1970,afyonkarahisar,south_east,0.8,5.0,0.0
1975,ankara,south_east,0.8,18.0,0.0
1975,diyarbakir,south_east,0.8,50.0,0.0
1975,balikesir,south_east,0.8,33.0,0.0
1977,afyonkarahisar,south_east,0.8,0.0,0.0
1977,izmir,south_east,0.8,10.0,3.9
1979,bolu,south_east,0.8,0.0,0.0
1979,denizli,south_east,0.8,0.0,0.0
1982,manisa,south_east,0.8,31.0,4.2
1984,aydin,south_east,0.8,28.0,0.0
1985,balikesir,south_east,0.8,2.0,0.0
1987,sivas,south_east,0.8,10.0,0.0
1987,kahramanmaras,south_east,0.8,10.0,0.0
1989,denizli,south_east,0.8,10.0,0.0
1990,usak,south_east,0.8,5.0,0.0
1990,manisa,south_east,0.8,14.0,0.0
1992,bursa,south_east,0.8,11.0,0.0
1992,elazig,south_east,0.8,18.0,0.0
1993,izmir,south_east,0.8,18.0,0.0
1993,aydin,south_east,0.8,26.0,0.0
1994,balikesir,south_east,0.8,17.0,0.0
1996,izmir,south_east,0.8,9.0,0.0
1996,amasya,south_east,0.8,1.0,0.0
1996,amasya,south_east,0.8,29.0,0.0
1997,kars,south_east,0.8,0.0,0.0
1998,nigde,south_east,0.8,4.0,0.0
1999,kocaeli,south_east,0.8,11.0,0.0
1999,manisa,south_east,0.8,10.0,0.0
1999,elazig,south_east,0.8,5.0,0.0
2000,diyarbakir,south_east,0.8,0.0,0.0
2000,van,south_east,0.8,30.0,0.0
2000,osmaniye,south_east,0.8,11.0,0.0
2000,van,south_east,0.8,3.0,0.0
2001,cankiri,south_east,0.8,9.0,0.0
2002,duzce,south_east,0.8,6.0,0.0
2003,bingol,south_east,0.8,9.0,0.0
2005,canakkale,south_east,0.8,12.3,0.0
2007,elazig,south_east,0.8,5.0,0.0
2007,kahramanmaras,south_east,0.8,5.0,4.6
2007,denizli,south_east,0.8,6.2,3.7
2008,corum,south_east,0.8,5.0,4.2
2009,osmaniye,south_east,0.8,13.3,3.6
2010,mugla,south_east,0.8,8.7,3.9
2011,kutahya,south_east,0.8,5.0,4.0
2011,van,south_east,0.8,7.5,3.6
2011,van,south_east,0.8,6.0,3.6
2011,bitlis,south_east,0.8,5.0,3.5
2012,tunceli,south_east,0.8,5.0,3.7
2014,batman,south_east,0.8,4.3,3.8
2017,adiyaman,south_east,0.8,11.1,3.6
1980,kutahya,south,0.8,10.0,0.0
2000,cankiri,south,0.8,1.0,0.0
2007,erzincan,south,0.8,5.0,3.6
1970,cankiri,north_west,0.8,33.0,4.1
1970,kahramanmaras,north_west,0.8,34.0,4.6
1971,burdur,north_west,0.8,29.0,5.0
1971,kastamonu,north_west,0.8,5.0,0.0
1975,burdur,north_west,0.8,52.0,0.0
1976,agri,north_west,0.8,0.0,0.0
1977,balikesir,north_west,0.8,22.0,0.0
1988,burdur,north_west,0.8,10.0,0.0
1988,kocaeli,north_west,0.8,19.0,0.0
1991,balikesir,north_west,0.8,2.0,0.0
1994,kocaeli,north_west,0.8,14.0,0.0
1995,mugla,north_west,0.8,8.0,0.0
1996,corum,north_west,0.8,4.0,0.0
1996,corum,north_west,0.8,5.0,0.0
1997,diyarbakir,north_west,0.8,23.0,0.0
1997,erzincan,north_west,0.8,21.0,0.0
1999,ankara,north_west,0.8,2.0,0.0
1999,kocaeli,north_west,0.8,14.0,0.0
1999,sakarya,north_west,0.8,4.0,0.0
2000,sakarya,north_west,0.8,1.0,0.0
2000,bayburt,north_west,0.8,27.0,0.0
2002,burdur,north_west,0.8,6.0,0.0
2003,izmir,north_west,0.8,14.0,4.3
2004,cankiri,north_west,0.8,5.0,0.0
2005,hakkari,north_west,0.8,4.7,0.0
2005,elazig,north_west,0.8,8.1,3.7
2006,antalya,north_west,0.8,5.0,0.0
2007,kutahya,north_west,0.8,5.4,3.6
2008,sanliurfa,north_west,0.8,5.0,0.0
2009,erzurum,north_west,0.8,2.4,0.0
2011,van,north_west,0.8,6.0,3.7
2014,yalova,north_west,0.8,11.5,4.1
2017,adiyaman,north_west,0.8,11.2,3.5
1948,canakkale,north_east,0.8,90.0,4.7
1949,bingol,north_east,0.8,5.0,0.0
1959,erzurum,north_east,0.8,70.0,5.2
1966,aydin,north_east,0.8,37.0,5.1
1969,mugla,north_east,0.8,5.0,0.0
1981,denizli,north_east,0.8,10.0,0.0
1983,manisa,north_east,0.8,5.0,0.0
1983,mugla,north_east,0.8,10.0,0.0
1988,tunceli,north_east,0.8,10.0,0.0
1989,mugla,north_east,0.8,10.0,0.0
1989,balikesir,north_east,0.8,10.0,0.0
1991,izmir,north_east,0.8,15.0,0.0
1996,mugla,north_east,0.8,30.0,0.0
1996,osmaniye,north_east,0.8,11.0,0.0
1996,amasya,north_east,0.8,5.0,0.0
1997,hatay,north_east,0.8,14.0,0.0
1997,erzincan,north_east,0.8,40.0,0.0
1998,afyonkarahisar,north_east,0.8,0.0,0.0
1999,afyonkarahisar,north_east,0.8,0.0,0.0
1999,cankiri,north_east,0.8,7.0,0.0
1999,duzce,north_east,0.8,5.0,0.0
2000,adiyaman,north_east,0.8,0.0,0.0
2002,osmaniye,north_east,0.8,23.0,0.0
2004,erzurum,north_east,0.8,6.0,0.0
2004,van,north_east,0.8,5.0,3.8
2004,osmaniye,north_east,0.8,10.0,3.4
2004,erzurum,north_east,0.8,4.0,0.0
2004,mugla,north_east,0.8,11.0,3.7
2004,mugla,north_east,0.8,5.0,3.6
2004,erzurum,north_east,0.8,5.0,0.0
2005,hakkari,north_east,0.8,25.0,0.0
2006,bingol,north_east,0.8,8.1,0.0
2007,osmaniye,north_east,0.8,11.8,0.0
2007,sivas,north_east,0.8,5.0,3.5
2009,adiyaman,north_east,0.8,6.9,0.0
2009,konya,north_east,0.8,4.3,0.0
2010,elazig,north_east,0.8,5.0,4.2
2011,kutahya,north_east,0.8,9.3,3.6
2011,van,north_east,0.8,5.0,3.8
2012,tokat,north_east,0.8,5.0,3.5
2014,izmir,north_east,0.8,11.4,3.7
2015,burdur,north_east,0.8,6.3,3.6
2017,canakkale,north_east,0.8,9.5,3.6
1936,kastamonu,north,0.8,10.0,5.3
1967,manisa,north,0.8,33.0,4.6
1970,kutahya,north,0.8,18.0,7.0
1976,kutahya,north,0.8,69.0,3.5
1977,kutahya,north,0.8,7.0,0.0
1977,kutahya,north,0.8,10.0,0.0
1981,canakkale,north,0.8,6.0,0.0
1981,canakkale,north,0.8,6.0,0.0
1983,canakkale,north,0.8,11.0,0.0
1992,balikesir,north,0.8,14.0,0.0
1993,manisa,north,0.8,9.0,0.0
1995,afyonkarahisar,north,0.8,0.0,0.0
2005,hakkari,north,0.8,3.2,0.0
2005,erzurum,north,0.8,14.8,3.5
2006,van,north,0.8,7.9,0.0
2009,gaziantep,north,0.8,7.3,3.8
2010,antalya,north,0.8,5.6,4.3
2011,van,north,0.8,5.3,4.3
2012,balikesir,north,0.8,3.7,3.7
1968,hatay,east,0.8,5.0,0.0
1970,kutahya,east,0.8,5.0,0.0
1979,aydin,east,0.8,0.0,0.0
1989,balikesir,east,0.8,8.0,0.0
1991,denizli,east,0.8,10.0,0.0
1993,manisa,east,0.8,9.0,0.0
1999,duzce,east,0.8,11.0,0.0
2000,sivas,east,0.8,5.0,0.0
2004,konya,east,0.8,10.0,0.0
2016,manisa,east,0.8,6.4,3.6
2017,adiyaman,east,0.8,15.6,3.5
1975,kutahya,west,0.9,15.0,0.0
1988,denizli,west,0.9,10.0,0.0
1996,manisa,west,0.9,10.0,0.0
1997,bingol,west,0.9,9.0,0.0
1999,yalova,west,0.9,7.0,0.0
2000,malatya,west,0.9,8.0,0.0
2002,tokat,west,0.9,14.0,0.0
2002,adiyaman,west,0.9,10.0,0.0
1929,karabuk,south_west,0.9,30.0,4.6
1959,malatya,south_west,0.9,60.0,4.6
1966,bitlis,south_west,0.9,28.0,5.0
1967,sakarya,south_west,0.9,30.0,4.8
1970,manisa,south_west,0.9,5.0,0.0
1974,canakkale,south_west,0.9,16.0,0.0
1976,erzurum,south_west,0.9,43.0,0.0
1976,kutahya,south_west,0.9,0.0,3.4
1979,afyonkarahisar,south_west,0.9,0.0,0.0
1984,aydin,south_west,0.9,10.0,0.0
1984,osmaniye,south_west,0.9,39.0,0.0
1991,burdur,south_west,0.9,15.0,0.0
1993,ankara,south_west,0.9,10.0,0.0
1994,elazig,south_west,0.9,29.0,0.0
1994,kutahya,south_west,0.9,11.0,0.0
1995,bursa,south_west,0.9,5.0,0.0
1995,afyonkarahisar,south_west,0.9,0.0,0.0
1996,amasya,south_west,0.9,16.0,0.0
1996,corum,south_west,0.9,0.0,0.0
1997,hatay,south_west,0.9,20.0,0.0
1999,sakarya,south_west,0.9,10.0,0.0
2001,osmaniye,south_west,0.9,27.0,0.0
2001,elazig,south_west,0.9,10.0,0.0
2003,tunceli,south_west,0.9,6.0,0.0
2003,antalya,south_west,0.9,18.0,0.0
2005,mugla,south_west,0.9,6.8,3.9
2008,bayburt,south_west,0.9,5.4,0.0
2009,corum,south_west,0.9,5.0,0.0
2011,kutahya,south_west,0.9,5.0,3.7
2011,kutahya,south_west,0.9,5.0,3.6
2011,van,south_west,0.9,3.2,3.6
2011,van,south_west,0.9,6.0,4.3
2011,mus,south_west,0.9,3.3,0.0
2012,mugla,south_west,0.9,7.0,4.5
2012,sirnak,south_west,0.9,4.9,4.0
2014,amasya,south_west,0.9,5.0,3.8
1943,sakarya,south_east,0.9,10.0,6.2
1956,kocaeli,south_east,0.9,10.0,4.9
1956,kocaeli,south_east,0.9,5.0,4.2
1970,samsun,south_east,0.9,37.0,4.6
1971,gaziantep,south_east,0.9,19.0,5.2
1971,denizli,south_east,0.9,28.0,0.0
1975,kutahya,south_east,0.9,0.0,4.2
1975,mugla,south_east,0.9,34.0,4.3
1977,izmir,south_east,0.9,10.0,0.0
1977,balikesir,south_east,0.9,10.0,0.0
1978,bursa,south_east,0.9,10.0,0.0
1978,kutahya,south_east,0.9,0.0,0.0
1978,sakarya,south_east,0.9,10.0,0.0
1981,balikesir,south_east,0.9,10.0,0.0
1982,mugla,south_east,0.9,0.0,0.0
1982,mugla,south_east,0.9,0.0,0.0
1983,manisa,south_east,0.9,10.0,0.0
1983,burdur,south_east,0.9,8.0,0.0
1983,denizli,south_east,0.9,10.0,0.0
1984,mugla,south_east,0.9,10.0,0.0
1984,bursa,south_east,0.9,9.0,0.0
1985,canakkale,south_east,0.9,12.0,4.1
1986,malatya,south_east,0.9,10.0,0.0
1986,adiyaman,south_east,0.9,10.0,0.0
1987,adana,south_east,0.9,10.0,0.0
1990,mugla,south_east,0.9,10.0,0.0
1990,denizli,south_east,0.9,10.0,0.0
1991,denizli,south_east,0.9,8.0,0.0
1991,denizli,south_east,0.9,10.0,0.0
1991,denizli,south_east,0.9,5.0,0.0
1991,denizli,south_east,0.9,9.0,0.0
1992,izmir,south_east,0.9,10.0,0.0
1993,samsun,south_east,0.9,10.0,0.0
1996,tokat,south_east,0.9,10.0,0.0
1997,mugla,south_east,0.9,0.0,0.0
1999,corum,south_east,0.9,13.0,0.0
2000,denizli,south_east,0.9,14.0,0.0
2003,bingol,south_east,0.9,10.0,0.0
2003,osmaniye,south_east,0.9,13.0,0.0
2004,sivas,south_east,0.9,21.0,0.0
2004,mugla,south_east,0.9,9.0,0.0
2004,corum,south_east,0.9,9.0,0.0
2005,manisa,south_east,0.9,15.8,0.0
2005,bingol,south_east,0.9,3.0,0.0
2005,bitlis,south_east,0.9,28.1,0.0
2005,antalya,south_east,0.9,21.1,0.0
2005,ankara,south_east,0.9,6.0,4.6
2009,hakkari,south_east,0.9,10.6,0.0
2010,elazig,south_east,0.9,2.0,3.8
2010,corum,south_east,0.9,4.9,3.6
2011,van,south_east,0.9,5.0,3.6
2012,kutahya,south_east,0.9,4.4,3.8
2017,canakkale,south_east,0.9,4.5,3.7
1957,sakarya,south,0.9,10.0,5.6
1972,erzurum,south,0.9,2.0,4.6
1984,sakarya,south,0.9,6.0,0.0
1985,manisa,south,0.9,5.0,0.0
2001,duzce,south,0.9,6.0,0.0
2009,ankara,south,0.9,5.0,4.0
2009,bayburt,south,0.9,10.1,4.2
2009,sakarya,south,0.9,5.0,0.0
2017,manisa,south,0.9,10.3,3.8
1923,kocaeli,north_west,0.9,25.0,5.3
1940,karabuk,north_west,0.9,30.0,4.9
1948,kocaeli,north_west,0.9,15.0,4.3
1953,canakkale,north_west,0.9,10.0,4.9
1953,edirne,north_west,0.9,30.0,5.0
1958,izmir,north_west,0.9,10.0,4.6
1969,izmir,north_west,0.9,5.0,0.0
1971,burdur,north_west,0.9,15.0,0.0
1971,kutahya,north_west,0.9,5.0,0.0
1976,kutahya,north_west,0.9,33.0,4.3
1976,kutahya,north_west,0.9,8.0,4.5
1980,kocaeli,north_west,0.9,0.0,0.0
1983,erzurum,north_west,0.9,23.0,0.0
1984,mugla,north_west,0.9,25.0,0.0
1987,manisa,north_west,0.9,9.0,0.0
1990,isparta,north_west,0.9,2.0,0.0
1992,kayseri,north_west,0.9,10.0,0.0
1994,manisa,north_west,0.9,10.0,0.0
1995,balikesir,north_west,0.9,7.0,0.0
1995,afyonkarahisar,north_west,0.9,4.0,0.0
1996,mugla,north_west,0.9,0.0,0.0
1998,osmaniye,north_west,0.9,15.0,0.0
1999,bingol,north_west,0.9,0.0,0.0
1999,karabuk,north_west,0.9,0.0,0.0
1999,kocaeli,north_west,0.9,11.0,0.0
1999,elazig,north_west,0.9,5.0,0.0
2000,malatya,north_west,0.9,0.0,0.0
2000,denizli,north_west,0.9,6.0,0.0
2001,canakkale,north_west,0.9,10.0,0.0
2002,gaziantep,north_west,0.9,3.0,0.0
2003,osmaniye,north_west,0.9,14.0,0.0
2003,elazig,north_west,0.9,5.0,0.0
2004,malatya,north_west,0.9,11.0,0.0
2004,kirsehir,north_west,0.9,5.0,0.0
2004,aydin,north_west,0.9,9.0,3.9
2004,mersin,north_west,0.9,9.0,4.2
2005,bingol,north_west,0.9,10.2,0.0
2005,tokat,north_west,0.9,10.0,4.0
2005,denizli,north_west,0.9,10.0,0.0
2006,kahramanmaras,north_west,0.9,5.0,0.0
2006,erzincan,north_west,0.9,2.5,3.8
2008,denizli,north_west,0.9,5.0,0.0
2008,denizli,north_west,0.9,6.9,0.0
2009,konya,north_west,0.9,4.3,0.0
2010,mugla,north_west,0.9,8.9,0.0
2011,izmir,north_west,0.9,5.4,3.5
2011,van,north_west,0.9,5.0,3.6
